ASV_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
ASV4185,17561.97661,27114.96593,21863.29542,35837.45121,21439.67518,32152.13454,89958.73444,59316.92057,55388.34405,53483.74916,63359.73655,11762.28332,49323.79698,14592.65319,42954.90546,17657.22006,22590.65047,32416.44033,21414.51921,15561.10845,12054.82793,20682.30938,21077.562,1081.472567,1261.359404,874.5447917,681.7791394,1723.308712,899.663935,739.5779818,650.4419786,286.1432939,568.4617956,442.6903668,0,299.2065139,1910.275006,465.4707421,3051.292746,4406.151607,707.2113533,1919.302717,1675.466868,2638.811429,4488.288341,4422.92769,2764.077112,1821.964043,2853.326397,2272.91174,1846.836798,4383.071999,1779.60276,2147.999394,3671.502055,1872.086441,4062.453477,4370.661119,5300.461737,7393.836087,9527.298793,5560.51181,5472.209271,2878.307635,7023.027807,1661.169747,837.8768331,4352.901378,5840.919613,1948.63409,3304.543664,3900.287154,3766.746371,2027.509869,2319.082875,3037.144866,550.7884625,756.9302118,502.4523858,1014.201577,2345.630482,1096.881008,0,5149.772539,1634.409047,2478.314428,3767.271062,1895.223504,212.6501181,3654.126477,194.5025209,3780.205957,5589.510958,5189.525701,11974.70701,3514.023181,7941.046533,3104.634051,6921.811296,4218.915433,4832.300518,6744.546906,6387.647125,2287.187283,4519.170161,2792.074539,6401.532592,3665.766991,10258.47298,7838.116857,9851.334285,10223.11553,10355.42697,5001.291236,7531.7514,3139.98083,12692.60637,4952.001217,10507.10402,33050.7281,21370.66094,5183.395235,8613.923538,13556.82186,2435.289326,18216.37893,2417.398859,20823.68834,10406.27094,25923.50584,16522.42289,3183.180313,649.5286815,414.5705193,12199.22345,25009.89909,18130.54992,18178.14526,25236.05041,16987.45891,20622.45788,14409.91838,34155.81551,21156.62476,49427.44787,35964.30222,6743.159612,2401.658495,10453.32743,15714.76136,10686.57969,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV5033,1394.814027,1326.726162,993.7861553,1535.890766,1692.605936,2458.114261,3032.316891,5291.758474,3819.885796,7334.91417,4361.282057,3705.924881,5973.470222,2280.102062,2386.383637,4111.955356,10757.45261,34122.56877,48565.07035,83708.03164,108493.4513,64175.98939,72124.78246,38608.57065,44988.48542,23612.70938,38482.64476,50222.13959,26789.99273,10189.74108,11491.14162,2384.527449,10516.54322,2508.578745,8793.005413,2493.387616,10267.72816,2210.986025,10791.15727,6084.685552,4479.005238,2929.462042,3709.962351,2774.135092,5718.948047,5657.233092,4587.191803,1480.345785,3048.759712,2110.560902,2821.556219,2272.703999,1631.30253,1595.656693,1748.334312,1497.669153,812.4906954,2122.892544,3710.323216,2310.573777,3851.461214,8737.947129,8536.646463,13132.27858,14046.05561,32986.08497,44616.94136,47398.25945,35045.51768,52807.98385,57829.51412,31759.48111,17384.98325,10137.54935,24350.37018,12148.57946,23959.29812,7190.837012,4522.071473,3549.705521,10022.23933,17184.46913,24705.87915,16385.6399,23426.52967,11152.41493,16010.90201,6159.476387,6379.503544,8637.026218,8947.115959,4178.122374,7186.514089,3027.223326,7593.71664,2316.060733,3474.207858,2328.475539,1946.759427,2301.2266,4653.326425,4323.427504,3034.132384,1960.446242,1780.279154,465.3457565,3319.313196,2587.600229,4689.587646,729.1271495,4002.104553,2323.435347,1444.943298,1750.451932,2196.760825,1427.264014,2307.746613,4761.539632,4925.205009,2531.545131,4050.648151,3939.380378,7480.512546,15009.33849,6494.10487,9936.206688,1208.699429,1735.307362,12718.77559,8924.485617,16654.60228,32699.94321,3572.407748,3731.134673,9838.083424,18366.64464,10019.51443,7069.278713,12766.47256,8493.729456,5948.785928,9504.414251,5789.121272,4182.123499,3438.431156,9210.37008,5689.540923,1769.643102,3397.331415,7347.161153,7232.331712,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4936,1521.615302,2570.531938,1573.494746,5017.243169,2679.959398,6096.123368,9475.990286,6768.528281,10610.79388,4686.195164,12114.67238,1289.01735,5802.799644,912.0408247,1909.106909,1693.158088,3227.235782,4691.853206,1912.010644,2682.949732,7175.492814,4562.274127,5928.064312,14924.32143,22494.24271,11757.76887,30680.06127,35697.10903,34387.15485,11175.84506,7805.303743,4006.006114,12506.1595,13870.96482,14115.08764,3291.271653,14327.06255,2909.192138,28950.0702,43641.88258,18917.9037,19092.01124,12446.32531,12517.43883,18894.24608,28491.88303,6821.977554,7743.347184,7934.592584,3247.016772,4924.898128,8116.799998,7266.711268,2332.113628,4370.83578,3182.54695,2437.472086,5369.669375,7420.646432,2541.631155,7297.505459,5295.725533,10506.6418,3058.201862,63792.50258,1661.169747,628.4076248,9189.458464,6936.092041,2728.087727,3965.452397,25630.45844,13038.73744,3475.731204,10145.98758,16324.65365,12392.74041,9461.627648,8541.690559,6085.209465,10448.7176,18646.97714,10588.23392,49625.08083,17978.49952,7125.15398,9653.632096,13503.46746,1275.900709,8304.832902,0,17309.36412,20761.0407,27461.24017,43955.93671,10781.66203,12738.76215,2716.554795,6705.504693,3145.009686,10559.4715,7263.358206,14372.20603,3267.410404,2944.307832,4188.111808,19204.59777,3665.766991,15241.15985,7655.835069,29554.00286,21143.26166,22396.62112,28507.36004,10669.98115,8278.13128,34231.57476,20760.3128,23640.98404,3234.752112,1396.775225,207.3358094,2040.139785,7262.583139,2029.407772,4305.689565,483.4797717,3470.614723,2477.683556,8499.510112,5287.175326,3183.180313,974.2930223,3316.564154,0,1172.33902,1908.478939,1009.896959,296.8947107,796.2871365,1982.928643,613.1880162,1736.736382,1230.036323,4298.038945,2412.239783,632.1712136,252.8061574,1045.332743,1224.526859,863.5619954,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2205,1585.01594,2487.611553,1490.679233,1228.712613,987.3534624,1179.894845,9223.297211,6522.399979,5093.181062,3973.078509,7147.656705,2416.907531,12117.61102,3800.170103,3102.298728,0,806.8089454,8530.642193,6883.238317,536.5899464,4018.275976,11557.76112,7904.085749,7894.74974,18219.63584,5441.612037,2196.843894,4185.1783,1999.253189,8957.111113,6070.7918,4101.387212,1989.616285,10772.13226,3933.712948,897.6195416,7163.531273,232.7353711,2753.605649,1258.900459,2062.699781,9697.529519,9693.772595,8796.038096,14912.69997,32606.23437,11350.35921,8768.201958,22553.00454,14286.8738,4668.393017,7386.287998,5635.408738,18779.65185,25525.68095,10858.10136,29412.16317,61189.25567,39576.78097,15249.78693,29392.73032,6222.477501,2626.66045,2338.624953,6437.77549,5458.129168,6493.545456,3385.58996,10586.6668,8379.126589,13218.17466,13929.59698,22310.72851,7530.750942,1159.541437,2277.858649,2478.548081,7569.302118,2763.488122,2028.403155,5330.978369,6946.913052,5882.352178,12172.18964,6537.636188,1239.157214,941.8177655,473.805876,0,3654.126477,778.0100834,7759.370123,13042.19224,22055.48423,32419.32873,7267.638852,19687.17786,4268.871821,2487.525935,1304.028406,5369.222798,16083.15031,20759.85316,4574.374566,12051.12043,13727.69982,28688.34976,4097.033696,25499.63283,6015.298983,5233.521339,3717.496556,6261.420957,13253.42177,18515.55553,4281.792041,28077.58379,62471.39997,21670.90204,4359.883281,6285.48851,2695.365522,453.3643967,726.2583139,202.9407772,7948.965351,725.2196576,5205.922085,5120.546017,13599.21618,16918.96104,2893.800284,974.2930223,1243.711558,787.0466739,1563.118693,954.2394695,0,890.684132,0,396.5857285,613.1880162,578.9121272,738.0217939,4298.038945,2192.945257,842.8949515,7836.99088,2351.998672,0,539.7262471,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4995,2028.820403,5141.063877,2981.358466,9420.130033,5924.120775,13863.76443,30323.16891,28920.07538,26102.55294,24755.33532,44703.14109,5317.196568,12288.2816,1672.074845,3818.213819,3144.436449,2420.426836,5971.449535,3059.21703,5902.48941,15212.04477,7299.638604,17125.51912,540.7362836,490.5286573,0,606.0259017,369.2804382,599.7759567,164.3506626,867.2559714,0,852.6926934,0,0,1396.297065,7402.315649,5003.810478,7814.286301,9022.119956,4066.465282,3636.57357,4787.048195,2774.135092,6298.082027,3908.633773,1940.734994,0,117.2599889,0,51.30102216,0,148.30023,61.37141126,0,0,162.4981391,0,353.3641158,2772.688533,2635.210304,5560.51181,3283.325563,2878.307635,6437.77549,237.3099638,837.8768331,0,2190.344855,194.863409,991.3630992,1671.551637,5215.494976,2027.509869,13044.84117,7972.505273,12943.52887,8704.697436,7788.011981,3042.604732,23029.82656,10968.81008,5176.469916,5617.933679,11622.46433,2478.314428,3767.271062,947.6117519,425.3002363,664.3866321,389.0050417,3183.331332,5057.176581,1297.381425,3212.726271,3913.343997,3805.084797,2845.914547,1838.606126,2761.47192,4832.300518,3285.804903,1756.602959,1198.050482,2328.057356,3257.420295,9246.658188,6684.633925,19051.44981,21873.81448,24936.18991,30204.65952,46719.8333,42510.9755,33579.05833,10276.3009,33077.70146,19236.62011,28237.84205,7313.352601,4050.648151,829.3432375,9293.970133,23966.52436,11364.68352,18878.79271,3746.968231,10845.67101,20647.36297,19973.84876,32516.12825,3761.940369,0,0,24004.92355,42594.98438,22424.62753,21712.78462,20782.62975,21499.75268,21415.62934,34645.12292,36471.46401,52891.5619,44699.60503,33771.35696,8007.502039,3160.076968,7317.329202,6530.809914,3778.08373,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4784,3677.236981,7131.153119,7287.765139,11058.41352,8321.979183,14945.33471,33860.87195,19936.39239,18462.78135,16299.80927,24108.19804,4028.179218,7168.164267,1976.088453,3579.575455,2418.797268,3496.172097,5118.385316,4971.227674,5365.899464,8610.591377,6083.03217,10538.781,108.1472567,490.5286573,485.8582176,454.5194263,492.3739176,499.8132972,410.8766566,1084.069964,190.7621959,568.4617956,147.5634556,0,1097.090551,4417.510952,930.9414843,6697.959687,5245.418579,2652.042575,4040.6373,4667.37199,3992.048059,8397.442702,6994.397278,3763.849685,341.6182581,664.4732706,324.7016772,359.1071551,730.5119998,296.6004599,0,174.8334312,187.2086441,487.4944172,374.6280959,883.4102895,7855.950843,7905.630913,7281.622608,6566.651125,2698.413408,5267.270855,949.2398553,1256.81525,1934.622835,1825.287379,2143.497499,4626.361129,3343.103275,6953.993301,5213.596806,11885.29973,10250.36392,5232.490393,4541.581271,4773.297666,2028.403155,17698.84819,9871.929074,3294.117219,8895.061659,7445.641214,1548.946517,6357.269917,1421.417628,425.3002363,3654.126477,778.0100834,3183.331332,5323.34377,1513.611663,3650.825308,4791.849793,6782.977247,4010.152316,5083.205171,6980.387352,6979.989637,8646.855008,6547.338303,2613.928323,5888.615665,4420.784687,9483.751988,5606.467163,16999.75522,17134.48801,16931.9808,18587.48278,29139.68984,23256.00425,19457.02445,5994.508858,21154.34395,10475.38719,17730.73803,9141.690751,6564.843555,1866.022284,5667.054959,9199.271976,4261.756321,11592.24114,604.3497147,7808.883127,13709.84901,27198.43236,17976.39611,2604.420256,324.7643408,0,20069.69018,50019.79817,25287.34594,33831.54813,35033.57586,16987.45891,21415.62934,25447.30267,38208.2004,40591.19867,39541.95829,37060.77485,10114.73942,2528.061574,11237.32699,9183.951442,7232.331712,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4064,63.4006376,82.92038511,0,511.9635887,282.1009893,196.6491409,379.0396114,861.4490539,636.6476327,203.7476158,1090.320514,322.2543374,1024.023467,304.0136082,3340.937091,1209.398634,2958.299466,6824.513754,9560.053218,7512.25925,6888.473102,17944.9449,15478.83459,24765.72179,28170.36003,29443.00799,13787.08926,49483.57872,10196.19126,15942.01428,27101.74911,11636.49395,15064.23758,21544.26452,5322.082224,3091.800643,6566.570334,1280.044541,9972.517756,18463.8734,4832.610914,7778.226802,2991.905122,7510.463297,9121.360176,11520.18375,2175.975599,4554.910108,1680.726508,8442.243608,2616.35213,4220.735999,3336.755174,2945.82774,4021.168918,2808.129662,2762.468364,5369.669375,3356.9591,3003.74591,4459.586669,6752.050055,8755.534833,3058.201862,25165.84964,4983.50924,2932.568916,9189.458464,8031.264468,3312.677954,7600.450427,15043.96474,9561.740789,8689.32801,10435.87294,20880.37095,17349.83657,24600.23188,8541.690559,6592.310254,10448.7176,16818.84213,2588.234958,16853.80104,5992.833172,15799.25448,3060.907738,1895.223504,1913.851063,7308.252953,583.5075626,10743.74325,8517.350031,13190.04449,7447.683628,1277.826611,4135.961736,1940.396282,4650.591965,2071.10394,2863.585492,864.6855008,4311.661809,1851.532562,4450.697886,4420.784687,3793.500795,1940.700172,4982.686874,1822.817874,5233.521339,3020.465952,5779.773191,4501.162112,3452.052725,5423.603252,8846.362017,5332.924388,7880.328015,3375.393508,4749.035763,2591.697617,2040.139785,1936.688837,1014.703886,2980.862006,362.6098288,6941.229446,3964.29369,6799.608089,9120.377437,15626.52153,5520.993793,4974.846231,7476.943402,4298.576406,5725.436817,8079.175672,15735.41967,10351.73277,7931.714571,3985.722105,2315.648509,984.0290586,12034.50905,4385.890514,3371.579806,4424.107755,6533.329645,5714.458675,8419.729455,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4371,1141.211477,2073.009628,1076.601668,2559.817944,1551.555441,3736.333677,7959.83184,6153.207528,3607.669919,3871.204701,4361.282057,1127.890181,3072.0704,152.0068041,2625.022,2418.797268,1075.745261,2132.660548,3441.619159,7512.25925,10045.68994,3953.97091,7574.748843,8435.486024,10651.47942,5733.126968,13029.55689,10462.94575,11095.8552,4026.591235,4986.721836,572.2865877,5684.617956,2951.269112,2313.948793,398.9420185,2149.059382,1047.30917,7665.442753,7763.219497,4125.399561,4949.780692,5505.105424,4939.3137,10062.45289,11931.61889,5586.964376,4782.655614,12781.33879,6656.384383,8464.668657,16964.112,11419.11771,8960.226044,7343.00411,7675.554408,14462.33438,16733.38828,22968.66753,10397.582,7702.922428,4898.546118,2407.772079,3957.672998,8778.784759,711.9298915,1675.753666,2901.934252,4380.68971,1558.907272,3304.543664,3900.287154,4635.995534,5213.596806,4928.051109,2657.501758,4130.913469,1135.395318,2009.809543,0,3838.304426,3290.643025,3294.117219,3277.12798,7082.439204,1858.735821,4944.543269,1184.51469,1275.900709,1660.96658,972.5126043,1989.582083,9315.851597,4973.295464,7155.617603,7107.910526,7941.046533,4010.152316,5948.431583,7900.877992,8590.756477,12105.59701,6387.647125,3267.410404,6915.699792,6049.494834,13751.44038,4528.3004,12603.2668,8567.244006,11698.45946,8364.367251,14449.43298,11502.96984,7845.574375,3710.886436,11154.10863,5142.462803,3611.817007,2531.545131,1676.130269,311.0037141,1813.457587,3873.377674,1420.58544,1987.241338,241.7398859,1301.480521,3964.29369,1699.902022,4097.560877,6945.120682,0,414.5705193,1574.093348,1953.898366,1908.478939,0,2078.262975,2919.7195,1586.342914,4598.910122,4052.384891,5904.174351,3868.23505,6359.541246,3160.856068,2907.27081,7839.995574,3061.317147,5936.988718,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2912,253.6025504,746.283466,910.9706424,2252.63979,1410.504946,2556.438832,4043.089189,3568.860366,7215.339838,4074.952317,6784.216533,322.2543374,5973.470222,304.0136082,1909.106909,725.6391805,806.8089454,2559.192658,2676.814901,536.5899464,2296.157701,5170.577344,4940.053593,8327.338767,12123.06539,6413.328472,8863.128813,13294.09578,10496.07924,8217.533132,6721.233778,381.5243918,4831.925262,8263.553513,3239.52831,1097.090551,3342.981261,1396.412226,8558.504044,25597.64267,5186.216591,12626.99156,6462.515063,8728.376265,13682.04026,20880.33305,4998.862863,4213.29185,4924.919535,4221.121804,2411.148042,6574.607998,5412.958394,3314.056208,4370.83578,2433.712373,5362.43859,9615.454462,9010.784953,2541.631155,5675.837579,1721.110798,4158.879046,2878.307635,33359.38208,1423.859783,837.8768331,4836.557086,6936.092041,1364.043863,3965.452397,3900.287154,12169.48828,2317.154136,6087.592546,8731.791489,7986.432706,5676.976589,3517.166701,2028.403155,7676.608852,8775.048065,3529.411307,7958.739379,3813.62111,4646.839552,3060.907738,4264.252884,425.3002363,4318.513109,2917.537813,7361.453706,11711.35629,25731.39827,17231.89545,7587.095505,16378.40847,5303.749838,2920.139141,7747.462885,5369.222798,11413.84861,7186.103016,2178.273603,4861.531537,930.691513,9483.751988,215.6333524,13775.66371,8020.398644,19702.66857,12314.20734,16376.02404,12253.16353,7531.7514,7136.320069,36539.32138,23807.69816,27252.80105,1406.413962,1117.42018,207.3358094,2266.821984,4357.549883,2029.407772,4636.896455,0,1301.480521,5616.082728,9774.436629,3833.202111,12153.96119,1299.057363,0,3541.710033,7424.813792,1431.359204,1009.896959,10688.20958,5839.439001,3569.271557,1839.564049,8104.769781,5658.167087,15902.7441,7456.013874,2317.961117,1896.046181,4965.33053,3469.492767,5289.317222,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4281,4564.845907,6965.312349,6790.872062,11570.37711,7757.777205,12585.54502,23753.14898,19936.39239,21433.80364,18948.52827,40341.85903,6283.95958,24235.22204,5624.251752,6681.874183,2902.556722,4840.853672,13222.4954,10707.2596,13414.74866,28988.99097,26765.34155,26017.61559,973.3253104,1751.888062,777.3731482,1136.298566,2215.682629,1499.439892,410.8766566,1084.069964,95.38109795,1136.923591,737.8172779,462.7897586,997.3550462,6685.962521,2327.353711,11163.26614,18673.69014,5598.756547,7071.115274,3590.286146,6901.506814,10569.19513,12754.48915,2058.355296,227.7455054,390.8666297,0,102.6020443,81.16799998,222.4503449,245.485645,0,0,487.4944172,124.876032,0,924.2295109,3243.335759,2250.683352,1751.106967,539.6826815,12290.29866,237.3099638,1047.346041,4352.901378,3650.574758,0,330.4543664,4457.471033,869.2491626,289.644267,2029.197515,1898.215541,2753.942312,378.4651059,1004.904772,0,4051.543561,2925.016022,1411.764523,14512.99534,9261.651266,5266.418159,4944.543269,3790.447008,212.6501181,2989.739845,583.5075626,7958.328331,8783.51722,9946.590928,14749.33424,3993.208161,4963.154083,1164.237769,2054.912729,1610.85862,3758.455959,2421.119402,4950.426522,1633.705202,958.6118524,232.6728782,4267.688394,1078.166762,8792.976836,5468.453621,10774.89687,8364.367251,7224.716489,11502.96984,7531.7514,4852.697647,18461.97291,10284.92561,11820.49202,1547.055358,1955.485314,103.6679047,2946.868579,4599.635988,2435.289326,5299.310234,604.3497147,2169.134202,6276.798343,15299.1182,6608.969157,2025.660199,0,0,15347.41014,25791.45843,13836.47231,23732.57854,34142.89173,12209.73609,24984.9009,21154.98656,31840.167,25584.75552,57163.91797,32236.29528,7586.054563,3033.673889,10453.32743,9388.039251,5073.426723,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4292,824.2082888,829.2038511,910.9706424,2559.817944,1692.605936,4227.956529,7707.138766,9352.875442,4880.965184,4584.321356,12478.11255,3222.543374,6485.481956,760.0340206,1909.106909,967.5189073,2958.299466,2559.192658,2294.412772,1073.179893,6601.453389,2129.061259,4940.053593,14383.58514,26558.62302,12437.97037,42800.57931,40743.94168,46782.52462,12737.17635,5203.535828,1621.478665,6537.310649,3098.832567,6247.661741,1396.297065,4656.295327,1978.250654,11981.90566,7553.402754,5009.413753,3333.525772,5505.105424,2300.502271,4850.247078,3497.198639,2234.78575,455.4910108,3361.453016,974.1050316,1590.331687,1461.024,2076.203219,736.4569351,524.5002936,936.0432205,812.4906954,1998.016512,1413.456463,693.1721332,405.4169699,3839.401011,437.7767417,1619.048045,1170.504634,0,0,0,0,974.3170452,1652.271832,2785.919396,6084.744138,2317.154136,7826.904702,11389.29325,15146.68272,14003.20892,5526.976244,4563.907099,12154.63068,6946.913052,3764.705394,8895.061659,14528.08042,1858.735821,7299.087683,2842.835256,212.6501181,1993.159896,583.5075626,2188.540291,7718.848466,2810.993088,5111.155431,2475.78906,1488.946225,1034.878017,1297.839618,2147.811493,4116.404145,5015.175904,1117.838247,871.3094411,479.3059262,1163.364391,3319.313196,2371.966876,8499.877609,6197.58077,11082.75107,13940.61208,25045.68383,21255.48775,17574.0866,1998.169619,13077.23081,6856.61707,10835.45102,1547.055358,558.7100898,311.0037141,1813.457587,4115.463779,1826.466995,3643.275786,362.6098288,1301.480521,4459.830402,2974.828539,4494.099027,1446.900142,2922.879067,0,787.0466739,781.5593465,0,0,1187.578843,1061.716182,0,306.5940081,578.9121272,1722.050852,859.607789,438.5890514,210.7237379,0,0,0,107.9452494,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
