Date,FLTempCMax,FLTempCMin,FLTempCMean,FLGageHeightMax,FLGageHeightMin,FLGageHeightMean
11/05/2020,20.9,18,19.1,,,251.77
11/06/2020,20.6,18.1,18.9,,,251.74
11/07/2020,20.9,18.7,19.3,,,251.72
11/08/2020,20.5,18.2,19,,,251.7
11/09/2020,19.6,18.5,19.1,,,251.67
11/10/2020,19.9,18.6,19.2,,,251.65
11/11/2020,20.1,18.4,19.2,,,251.64
11/12/2020,19.7,18.3,18.9,,,252.24
11/13/2020,18.6,18,18.3,,,254.51
11/14/2020,18.3,17.9,18,,,255.35
11/15/2020,18.3,17.7,17.9,,,255.53
11/16/2020,18.2,17.5,17.8,,,255.65
11/17/2020,17.6,17.1,17.3,,,255.57
11/18/2020,17.1,16.6,16.8,,,255.09
11/19/2020,17.1,16.2,16.5,,,254.57
11/20/2020,16.5,16,16.1,,,254.05
11/21/2020,18.1,15.8,16.4,,,253.52
11/22/2020,16.8,15.6,16.1,,,252.98
11/23/2020,16.2,15.3,15.7,,,252.52
11/24/2020,15.9,15,15.2,,,252.28
11/25/2020,15.4,14.8,15,,,252.11
11/26/2020,15.6,14.8,15.2,,,252
11/27/2020,16.5,14.9,15.4,,,251.91
11/28/2020,16.2,15,15.5,,,251.85
11/29/2020,15.5,14.8,15,,,251.79
11/30/2020,15.4,14.7,15,,,252.11
12/01/2020,14.8,14.3,14.5,,,252.85
12/02/2020,14.4,13.8,14.1,,,252.77
12/03/2020,14.2,13.4,13.7,,,252.49
12/04/2020,13.8,13.3,13.4,,,252.19
12/05/2020,13.4,13,13.2,,,252.24
12/06/2020,13.7,12.9,13.1,,,252.39
12/07/2020,12.9,12.4,12.7,,,252.41
12/08/2020,12.5,12,12.2,,,252.39
12/09/2020,12,11.6,11.8,,,252.28
12/10/2020,13.4,11.4,11.7,,,252.14
12/11/2020,12.8,11.3,11.7,,,252
12/12/2020,11.9,11.2,11.4,,,251.9
12/13/2020,13.4,11.3,12,,,251.81
12/14/2020,12.1,11.2,11.7,,,252.03
12/15/2020,11.2,11,11.1,,,253.17
12/16/2020,11,10.6,10.8,,,253.81
12/17/2020,11.5,10.5,10.7,,,254.61
12/18/2020,10.5,10,10.3,,,254.68
12/19/2020,10.6,9.8,10,,,254.39
12/20/2020,9.8,9.6,9.6,,,254.09
12/21/2020,10,9.4,9.6,,,254.01
12/22/2020,9.6,9,9.3,,,253.78
12/23/2020,9.6,8.8,9.1,,,253.43
12/24/2020,9.6,9,9.2,,,253.46
12/25/2020,9.4,8.7,9,,,255.43
12/26/2020,8.8,8.4,8.6,,,256.42
12/27/2020,8.5,8.1,8.3,,,256.44
12/28/2020,8.5,7.9,8.1,,,256.28
12/29/2020,8.3,7.8,8,,,255.79
12/30/2020,8.2,7.7,7.9,,,255.3
